z exact normal
-0.42 0.379988433882 0.365262672622
-0.4 0.382453071831 0.368270140303
-0.38 0.38476832961 0.371153879359
-0.36 0.386931998235 0.373910605373
-0.34 0.388942058647 0.376537161833
-0.32 0.390796684546 0.379030526153
-0.3 0.39249424482 0.381387815461
-0.28 0.394033305548 0.383606292153
-0.26 0.395412631597 0.385683369192
-0.24 0.396631187788 0.387616615125
-0.22 0.397688139659 0.389403758834
-0.2 0.398582853796 0.391042693975
-0.18 0.399314897767 0.39253148312
-0.16 0.399884039634 0.393868361569
-0.14 0.400290247071 0.395051740835
-0.12 0.400533686078 0.396080211794
-0.1 0.400614719313 0.396952547477
-0.08 0.400533904034 0.397667705512
-0.06 0.400291989674 0.398224830196
-0.04 0.399889915054 0.398623254205
-0.02 0.399328805246 0.398862499924
0 0.398609968091 0.398942280401
0.02 0.397734890404 0.398862499924
0.04 0.396705233851 0.398623254205
0.06 0.395522830537 0.398224830196
0.08 0.394189678312 0.397667705512
0.1 0.392707935802 0.396952547477
0.12 0.391079917187 0.396080211794
0.14 0.389308086754 0.395051740835
0.16 0.387395053213 0.393868361569
0.18 0.385343563823 0.39253148312
0.2 0.383156498328 0.391042693975
0.22 0.380836862719 0.389403758834
0.24 0.378387782856 0.387616615125
0.26 0.375812497945 0.385683369192
0.28 0.373114353903 0.383606292153
0.3 0.370296796628 0.381387815461
0.32 0.367363365183 0.379030526153
0.34 0.364317684915 0.376537161833
0.36 0.361163460534 0.373910605373
0.38 0.357904469152 0.371153879359
0.4 0.354544553319 0.368270140303
0.42 0.351087614054 0.365262672622
0.44 0.347537603898 0.362134882413
0.46 0.34389852 0.358890291034
0.48 0.340174397255 0.355532528506
0.5 0.336369301502 0.352065326764
0.52 0.332487322802 0.348492512759
0.54 0.328532568807 0.344818001439
0.56 0.324509158233 0.34104578863
0.58 0.320421214451 0.337179943822
0.6 0.316272859203 0.333224602892
0.62 0.312068206463 0.329183960771
0.64 0.307811356442 0.325062264084
0.66 0.303506389757 0.320863803771
0.68 0.299157361768 0.316592907711
0.7 0.294768297089 0.312253933367
0.72 0.290343184293 0.30785126047
0.74 0.285885970795 0.303389283756
0.76 0.28140055795 0.298872405776
0.78 0.27689079634 0.294305029788
0.8 0.272360481283 0.289691552761
0.82 0.267813348548 0.285036358489
0.84 0.263253070286 0.28034381084
0.86 0.25868325119 0.275618247153
0.88 0.254107424869 0.270863971798
0.9 0.249529050451 0.266085249899
0.92 0.244951509408 0.26128630125
0.94 0.24037810261 0.256471294426
0.96 0.235812047607 0.251644341098
0.98 0.231256476126 0.246809490567
1 0.226714431804 0.241970724519
1.02 0.222188868138 0.237131952019
1.04 0.217682646653 0.232297004743
1.06 0.213198535288 0.227469632457
1.08 0.208739207001 0.222653498752
1.1 0.204307238579 0.217852177033
1.12 0.199905109654 0.213069146776
1.14 0.195535201927 0.208307790047
1.16 0.191199798582 0.203571388291
1.18 0.186901083896 0.198863119387
1.2 0.182641143037 0.194186054983
1.22 0.17842196204 0.189543158092
1.24 0.174245427959 0.184937280963
1.26 0.170113329193 0.180371163227
1.28 0.166027355962 0.175847430298
1.3 0.161989100956 0.171368592048
1.32 0.158000060121 0.166937041742
1.34 0.154061633591 0.162555055226
1.36 0.15017512676 0.15822479037
1.38 0.146341751477 0.153948286763
1.4 0.142562627367 0.149727465636
1.42 0.138838783264 0.145564130037
1.44 0.135171158754 0.141459965225
1.46 0.131560605817 0.137416539282
1.48 0.128007890565 0.133435303951
1.5 0.124513695063 0.129517595666
1.52 0.121078619231 0.125664636789
1.54 0.117703182823 0.121877537032
1.56 0.114387827463 0.11815729506
1.58 0.111132918752 0.114504800259
1.6 0.107938748415 0.110920834679
1.62 0.104805536508 0.107406075113
1.64 0.101733433652 0.103961095329
1.66 0.0987225233121 0.100586368428
1.68 0.0957728240965 0.0972822693315
1.7 0.0928842920829 0.0940490773769
1.72 0.0900568231603 0.0908869790163
1.74 0.0872902553812 0.0877960706109
1.76 0.0845843713211 0.084776361308
1.78 0.0819389004392 0.0818277759921
1.8 0.0793535214351 0.0789501583009
1.82 0.0768278645974 0.0761432736962
1.84 0.0743615141403 0.0734068125817
1.86 0.0719540105232 0.070740393457
1.88 0.0696048527498 0.068143566101
1.9 0.0673135006431 0.0656158147747
1.92 0.0650793770926 0.0631565614352
1.94 0.0629018702704 0.0607651689546
1.96 0.0607803358134 0.0584409443335
1.98 0.0587140989687 0.0561831419039
2 0.0567024566992 0.0539909665132
2.02 0.0547446797473 0.0518635766828
2.04 0.0528400146549 0.0498000877351
2.06 0.0509876857362 0.0477995748821
2.08 0.049186897004 0.0458610762711
2.1 0.0474368340449 0.0439835959804
2.12 0.0457366658444 0.0421661069618
2.14 0.0440855465594 0.0404075539229
2.16 0.042482617237 0.0387068561475
2.18 0.0409270074797 0.0370629102478
2.2 0.0394178370551 0.0354745928462
2.22 0.0379542174498 0.0339407631824
2.24 0.0365352533675 0.0324602656437
