z exact normal
2.58 0.0215697200884 0.0143051089941
2.6 0.0207912375588 0.0135829692337
2.62 0.0200375209703 0.0128921261079
2.64 0.0193079353223 0.0122315263513
2.66 0.0186018549043 0.0116001351137
2.68 0.0179186635047 0.0109969366294
2.7 0.0172577545976 0.0104209348144
2.72 0.016618531508 0.00987115379475
2.74 0.0160004075559 0.00934663836761
2.76 0.0154028061816 0.00884645439824
2.78 0.0148251610509 0.00836968915465
2.8 0.0142669161429 0.00791545158298
2.82 0.0137275258204 0.00748287252578
2.84 0.0132064548838 0.00707110488602
2.86 0.0127031786088 0.0066793237392
2.88 0.0122171827698 0.00630672639627
2.9 0.0117479636487 0.00595253241978
2.92 0.0112950280301 0.00561598359599
2.94 0.0108578931845 0.00529634386531
2.96 0.0104360868383 0.00499289921361
2.98 0.0100291471335 0.00470495752693
3 0.00963662257592 0.00443184841194
3.02 0.00925807197378 0.00417292298452
3.04 0.00889306436675 0.00392755362892
3.06 0.0085411789461 0.00369513372956
3.08 0.00820200496668 0.00347507737785
3.1 0.0078751416512 0.0032668190562
3.12 0.00756019808742 0.0030698133011
3.14 0.00725679311875 0.0028835343476
3.16 0.00696455522871 0.00270747575684
3.18 0.00668312241995 0.00254115002873
3.2 0.00641214208803 0.00238408820146
3.22 0.00615127089065 0.00223583943969
3.24 0.00590017461263 0.00209597061286
3.26 0.00565852802712 0.0019640658655
3.28 0.00542601475341 0.00183972618082
3.3 0.00520232711182 0.00172256893905
3.32 0.00498716597587 0.00161222747198
3.34 0.00478024062224 0.00150835061485
3.36 0.00458126857878 0.00141060225694
3.38 0.0043899754709 0.00131866089182
3.4 0.00420609486666 0.00123221916847
3.42 0.00402936812082 0.00115098344418
3.44 0.00385954421817 0.00107467334015
3.46 0.00369637961635 0.00100302130073
3.48 0.00353963808843 0.000935772156927
3.5 0.00338909056548 0.000872682695046
3.52 0.00324451497935 0.000813521231082
3.54 0.00310569610584 0.000758067191429
3.56 0.00297242540851 0.000706110700488
3.58 0.00284450088325 0.000657452175655
3.6 0.00272172690379 0.000611901930114
3.62 0.00260391406835 0.000569279783834
3.64 0.00249087904751 0.000529414683095
3.66 0.00238244443351 0.000492144328833
3.68 0.002278438591 0.00045731481406
3.7 0.00217869550954 0.000424780270551
3.72 0.00208305465769 0.000394402524969
3.74 0.00199136083904 0.000366050764557
3.76 0.00190346405016 0.000339601212484
3.78 0.00181921934045 0.000314936812908
3.8 0.00173848667423 0.000291946925791
3.82 0.00166113079485 0.000270527031462
3.84 0.001587021091 0.000250578444891
3.86 0.00151603146538 0.000232008039657
3.88 0.00144804020552 0.0002147279815
3.9 0.00138292985706 0.000198655471393
3.92 0.00132058709932 0.000183712498002
3.94 0.00126090262327 0.000169825599429
3.96 0.00120377101197 0.000156925634066
3.98 0.00114909062336 0.000144947560424
4 0.00109676347555 0.000133830225765
4.02 0.00104669513456 0.000123516163341
4.04 0.000998794604494 0.000113951398069
4.06 0.000952974220143 0.00010508526043
4.08 0.000909149542112 9.68702083987e-05
4.1 0.00086723925432 8.92616571771e-05
4.12 0.000827165063962 8.22178165363e-05
4.14 0.000788851603881 7.56995355302e-05
4.16 0.00075222633734 6.96701543692e-05
4.18 0.00071721946518 6.40953632271e-05
4.2 0.000683763835334 5.89430677565e-05
4.22 0.000651794854675 5.41832610895e-05
4.24 0.000621250403179 4.9787902098e-05
4.26 0.000592070750367 4.57307996916e-05
4.28 0.000564198474005 4.19875029316e-05
4.3 0.000537578381021 3.85351967421e-05
4.32 0.000512157430614 3.53526030018e-05
4.34 0.000487884659524 3.24198868042e-05
4.36 0.000464711109419 2.97185676764e-05
4.38 0.000442589756373 2.7231435551e-05
4.4 0.000421475442391 2.49424712901e-05
4.42 0.000401324808952 2.28367715651e-05
4.44 0.000382096232524 2.09004779005e-05
4.46 0.000363749762017 1.91207096928e-05
4.48 0.000346247058137 1.74855010266e-05
4.5 0.000329551334602 1.59837411069e-05
4.52 0.000313627301168 1.46051181392e-05
4.54 0.000298441108452 1.33400664904e-05
4.56 0.000283960294482 1.21797169703e-05
4.58 0.000270153732959 1.11158500782e-05
4.6 0.000256991583177 1.01408520655e-05
4.62 0.000244445241569 9.24767367001e-06
4.64 0.00023248729483 8.42979138323e-06
4.66 0.000221091474599 7.68117111725e-06
4.68 0.000210232613627 6.99623414327e-06
4.7 0.000199886603435 6.36982517887e-06
4.72 0.000190030353382 5.79718250636e-06
4.74 0.000180641751134 5.2739100096e-06
4.76 0.000171699624493 4.79595102155e-06
4.78 0.000163183704526 4.35956387967e-06
4.8 0.000155074589995 3.96129909103e-06
4.82 0.000147353713018 3.59797801352e-06
4.84 0.000140003305948 3.26667296399e-06
4.86 0.00013300636942 2.96468866855e-06
4.88 0.000126346641549 2.68954497427e-06
4.9 0.000120008568221 2.43896074589e-06
4.92 0.000113977274477 2.21083887457e-06
4.94 0.000108238536917 2.00325232995e-06
4.96 0.000102778757136 1.81443119018e-06
4.98 9.75849361191e-05 1.64275058805e-06
5 9.26446496013e-05 1.48671951473e-06
