z exact normal
-0.66 0.439920211902 0.320863803771
-0.64 0.441880123388 0.325062264084
-0.62 0.443560864684 0.329183960771
-0.6 0.44496749825 0.333224602892
-0.58 0.446105355328 0.337179943822
-0.56 0.446980009777 0.34104578863
-0.54 0.44759725296 0.344818001439
-0.52 0.447963069705 0.348492512759
-0.5 0.448083615311 0.352065326764
-0.48 0.447965193613 0.355532528506
-0.46 0.44761423607 0.358890291034
-0.44 0.447037281875 0.362134882413
-0.42 0.446240959074 0.365262672622
-0.4 0.445231966654 0.368270140303
-0.38 0.444017057606 0.371153879359
-0.36 0.442603022918 0.373910605373
-0.34 0.440996676483 0.376537161833
-0.32 0.439204840908 0.379030526153
-0.3 0.437234334174 0.381387815461
-0.28 0.435091957139 0.383606292153
-0.26 0.432784481862 0.385683369192
-0.24 0.430318640698 0.387616615125
-0.22 0.427701116159 0.389403758834
-0.2 0.4249385315 0.391042693975
-0.18 0.422037442017 0.39253148312
-0.16 0.419004327008 0.393868361569
-0.14 0.415845582388 0.395051740835
-0.12 0.412567513932 0.396080211794
-0.1 0.409176331097 0.396952547477
-0.08 0.405678141433 0.397667705512
-0.06 0.402078945516 0.398224830196
-0.04 0.398384632419 0.398623254205
-0.02 0.394600975659 0.398862499924
0 0.390733629626 0.398942280401
0.02 0.386788126449 0.398862499924
0.04 0.382769873288 0.398623254205
0.06 0.378684150029 0.398224830196
0.08 0.374536107352 0.397667705512
0.1 0.370330765159 0.396952547477
0.12 0.366073011341 0.396080211794
0.14 0.361767600862 0.395051740835
0.16 0.357419155136 0.393868361569
0.18 0.353032161694 0.39253148312
0.2 0.348610974101 0.391042693975
0.22 0.344159812132 0.389403758834
0.24 0.339682762167 0.387616615125
0.26 0.335183777798 0.385683369192
0.28 0.330666680646 0.383606292153
0.3 0.326135161347 0.381387815461
0.32 0.321592780715 0.379030526153
0.34 0.317042971066 0.376537161833
0.36 0.31248903767 0.373910605373
0.38 0.307934160356 0.371153879359
0.4 0.303381395215 0.368270140303
0.42 0.298833676431 0.365262672622
0.44 0.294293818196 0.362134882413
0.46 0.289764516725 0.358890291034
0.48 0.285248352339 0.355532528506
0.5 0.280747791629 0.352065326764
0.52 0.276265189674 0.348492512759
0.54 0.271802792316 0.344818001439
0.56 0.267362738481 0.34104578863
0.58 0.262947062539 0.337179943822
0.6 0.258557696691 0.333224602892
0.62 0.254196473395 0.329183960771
0.64 0.249865127796 0.325062264084
0.66 0.245565300179 0.320863803771
0.68 0.241298538434 0.316592907711
0.7 0.237066300516 0.312253933367
0.72 0.232869956913 0.30785126047
0.74 0.228710793103 0.303389283756
0.76 0.224590012008 0.298872405776
0.78 0.22050873643 0.294305029788
0.8 0.216468011478 0.289691552761
0.82 0.212468806967 0.285036358489
0.84 0.208512019803 0.28034381084
0.86 0.204598476344 0.275618247153
0.88 0.200728934724 0.270863971798
0.9 0.19690408716 0.266085249899
0.92 0.193124562221 0.26128630125
0.94 0.189390927066 0.256471294426
0.96 0.185703689644 0.251644341098
0.98 0.182063300863 0.246809490567
1 0.17847015672 0.241970724519
1.02 0.174924600388 0.237131952019
1.04 0.17142692427 0.232297004743
1.06 0.167977372005 0.227469632457
1.08 0.164576140442 0.222653498752
1.1 0.161223381562 0.217852177033
1.12 0.157919204365 0.213069146776
1.14 0.15466367671 0.208307790047
1.16 0.151456827114 0.203571388291
1.18 0.148298646506 0.198863119387
1.2 0.14518908994 0.194186054983
1.22 0.142128078261 0.189543158092
1.24 0.13911549973 0.184937280963
1.26 0.136151211606 0.180371163227
1.28 0.13323504168 0.175847430298
1.3 0.130366789774 0.171368592048
1.32 0.127546229192 0.166937041742
1.34 0.124773108126 0.162555055226
1.36 0.12204715103 0.15822479037
1.38 0.11936805994 0.153948286763
1.4 0.116735515762 0.149727465636
1.42 0.11414917952 0.145564130037
1.44 0.111608693555 0.141459965225
1.46 0.109113682692 0.137416539282
1.48 0.106663755371 0.133435303951
1.5 0.104258504728 0.129517595666
1.52 0.101897509655 0.125664636789
1.54 0.0995803358059 0.121877537032
1.56 0.09730653658 0.11815729506
1.58 0.0950756540629 0.114504800259
1.6 0.092887219935 0.110920834679
1.62 0.0907407563457 0.107406075113
1.64 0.0886357767539 0.103961095329
1.66 0.0865717867372 0.100586368428
1.68 0.0845482847678 0.0972822693315
1.7 0.0825647629587 0.0940490773769
1.72 0.080620707779 0.0908869790163
1.74 0.0787156007399 0.0877960706109
1.76 0.076848919052 0.084776361308
1.78 0.075020136254 0.0818277759921
1.8 0.0732287228153 0.0789501583009
1.82 0.0714741467109 0.0761432736962
1.84 0.0697558739709 0.0734068125817
1.86 0.0680733692056 0.070740393457
1.88 0.0664260961048 0.068143566101
1.9 0.0648135179149 0.0656158147747
1.92 0.0632350978922 0.0631565614352
1.94 0.061690299734 0.0607651689546
1.96 0.0601785879886 0.0584409443335
1.98 0.0586994284438 0.0561831419039
2 0.0572522884954 0.0539909665132
2.02 0.0558366374964 0.0518635766828
2.04 0.054451947087 0.0498000877351
2.06 0.0530976915057 0.0477995748821
2.08 0.0517733478841 0.0458610762711
2.1 0.0504783965228 0.0439835959804
2.12 0.0492123211527 0.0421661069618
2.14 0.0479746091786 0.0404075539229
2.16 0.0467647519089 0.0387068561475
2.18 0.0455822447694 0.0370629102478
2.2 0.0444265875034 0.0354745928462
2.22 0.0432972843581 0.0339407631824
2.24 0.0421938442575 0.0324602656437
2.26 0.0411157809628 0.031031932215
2.28 0.0400626132206 0.0296545848473
2.3 0.039033864899 0.0283270377416
2.32 0.0380290651132 0.0270480995469
2.34 0.0370477483394 0.0258165754716
2.36 0.036089454519 0.0246312693064
2.38 0.0351537291524 0.0234909853582
2.4 0.0342401233838 0.0223945302948
2.42 0.0333481940764 0.0213407148999
2.44 0.0324775038791 0.0203283557382
2.46 0.0316276212848 0.0193562767317
2.48 0.0307981206812 0.0184233106469
2.5 0.0299885823931 0.0175283004936
2.52 0.0291985927181 0.0166701008374
2.54 0.0284277439555 0.0158475790254
2.56 0.0276756344284 0.0150596163274
2.58 0.026941868499 0.0143051089941
2.6 0.0262260565792 0.0135829692337
2.62 0.0255278151345 0.0128921261079
2.64 0.0248467666828 0.0122315263513
2.66 0.0241825397883 0.0116001351137
2.68 0.0235347690505 0.0109969366294
2.7 0.0229030950888 0.0104209348144
2.72 0.0222871645221 0.00987115379475
2.74 0.0216866299455 0.00934663836761
2.76 0.021101149902 0.00884645439824
2.78 0.0205303888516 0.00836968915465
2.8 0.019974017136 0.00791545158298
2.82 0.0194317109411 0.00748287252578
2.84 0.0189031522558 0.00707110488602
2.86 0.0183880288285 0.0066793237392
2.88 0.0178860341205 0.00630672639627
2.9 0.0173968672576 0.00595253241978
2.92 0.0169202329786 0.00561598359599
2.94 0.0164558415828 0.00529634386531
2.96 0.0160034088745 0.00499289921361
2.98 0.0155626561063 0.00470495752693
3 0.0151333099208 0.00443184841194
3.02 0.0147151022905 0.00417292298452
3.04 0.0143077704564 0.00392755362892
3.06 0.0139110568657 0.00369513372956
3.08 0.0135247091079 0.00347507737785
3.1 0.01314847985 0.0032668190562
3.12 0.0127821267715 0.0030698133011
3.14 0.0124254124971 0.0028835343476
3.16 0.0120781045306 0.00270747575684
3.18 0.0117399751865 0.00254115002873
3.2 0.0114108015223 0.00238408820146
3.22 0.0110903652698 0.00223583943969
3.24 0.0107784527661 0.00209597061286
3.26 0.0104748548849 0.0019640658655
3.28 0.0101793669665 0.00183972618082
3.3 0.00989178874879 0.00172256893905
3.32 0.00961192429792 0.00161222747198
3.34 0.00933958193853 0.00150835061485
3.36 0.00907457418459 0.00141060225694
3.38 0.00881671767016 0.00131866089182
3.4 0.00856583308036 0.00123221916847
3.42 0.00832174508263 0.00115098344418
3.44 0.00808428225824 0.00107467334015
3.46 0.00785327703416 0.00100302130073
3.48 0.00762856561532 0.000935772156927
3.5 0.00740998791727 0.000872682695046
3.52 0.00719738749932 0.000813521231082
3.54 0.00699061149815 0.000758067191429
3.56 0.00678951056192 0.000706110700488
3.58 0.00659393878504 0.000657452175655
3.6 0.00640375364339 0.000611901930114
3.62 0.00621881593021 0.000569279783834
3.64 0.00603898969263 0.000529414683095
3.66 0.00586414216886 0.000492144328833
3.68 0.00569414372599 0.00045731481406
3.7 0.00552886779854 0.000424780270551
3.72 0.00536819082774 0.000394402524969
3.74 0.00521199220142 0.000366050764557
3.76 0.00506015419481 0.000339601212484
3.78 0.0049125619119 0.000314936812908
3.8 0.00476910322772 0.000291946925791
3.82 0.0046296687313 0.000270527031462
3.84 0.00449415166945 0.000250578444891
3.86 0.00436244789126 0.000232008039657
3.88 0.00423445579352 0.0002147279815
3.9 0.00411007626677 0.000198655471393
3.92 0.00398921264234 0.000183712498002
3.94 0.00387177063998 0.000169825599429
3.96 0.00375765831651 0.000156925634066
3.98 0.00364678601511 0.000144947560424
4 0.00353906631552 0.000133830225765
4.02 0.003434413985 0.000123516163341
4.04 0.00333274593012 0.000113951398069
4.06 0.00323398114934 0.00010508526043
4.08 0.00313804068637 9.68702083987e-05
4.1 0.00304484758442 8.92616571771e-05
4.12 0.00295432684113 8.22178165363e-05
4.14 0.00286640536436 7.56995355302e-05
4.16 0.00278101192879 6.96701543692e-05
4.18 0.00269807713319 6.40953632271e-05
4.2 0.00261753335864 5.89430677565e-05
4.22 0.00253931472735 5.41832610895e-05
4.24 0.00246335706236 4.9787902098e-05
4.26 0.00238959784795 4.57307996916e-05
4.28 0.00231797619082 4.19875029316e-05
4.3 0.002248432782 3.85351967421e-05
4.32 0.0021809098595 3.53526030018e-05
4.34 0.00211535117169 3.24198868042e-05
4.36 0.00205170194144 2.97185676764e-05
4.38 0.00198990883089 2.7231435551e-05
4.4 0.001929919907 2.49424712901e-05
4.42 0.00187168460776 2.28367715651e-05
4.44 0.0018151537091 2.09004779005e-05
4.46 0.00176027929249 1.91207096928e-05
4.48 0.00170701471316 1.74855010266e-05
4.5 0.00165531456905 1.59837411069e-05
4.52 0.00160513467033 1.46051181392e-05
4.54 0.00155643200968 1.33400664904e-05
4.56 0.00150916473305 1.21797169703e-05
4.58 0.00146329211121 1.11158500782e-05
4.6 0.00141877451173 1.01408520655e-05
4.62 0.00137557337176 9.24767367001e-06
4.64 0.00133365117122 8.42979138323e-06
4.66 0.00129297140673 7.68117111725e-06
4.68 0.00125349856603 6.99623414327e-06
4.7 0.00121519810293 6.36982517887e-06
4.72 0.00117803641298 5.79718250636e-06
4.74 0.00114198080946 5.2739100096e-06
4.76 0.00110699950011 4.79595102155e-06
4.78 0.00107306156429 4.35956387967e-06
4.8 0.00104013693062 3.96129909103e-06
4.82 0.00100819635526 3.59797801352e-06
4.84 0.000977211400566 3.26667296399e-06
4.86 0.000947154414312 2.96468866855e-06
4.88 0.000917998509345 2.68954497427e-06
4.9 0.000889717543753 2.43896074589e-06
4.92 0.00086228610148 2.21083887457e-06
4.94 0.000835679473392 2.00325232995e-06
4.96 0.0008098736388 1.81443119018e-06
4.98 0.000784845247416 1.64275058805e-06
5 0.00076057160174 1.48671951473e-06
